source,target,relationship,weight
github-actions[bot],anthropics/claude-code#49108,commented_on_issue,2
github-actions[bot],anthropics/claude-code#49111,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49113,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49116,commented_on_issue,2
github-actions[bot],anthropics/claude-code#49125,commented_on_issue,2
github-actions[bot],anthropics/claude-code#49129,commented_on_issue,2
github-actions[bot],anthropics/claude-code#49132,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49141,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49142,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49145,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49148,commented_on_issue,2
github-actions[bot],anthropics/claude-code#49161,commented_on_issue,2
github-actions[bot],anthropics/claude-code#49260,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49336,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49338,commented_on_issue,2
github-actions[bot],anthropics/claude-code#49339,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49344,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49348,commented_on_issue,2
github-actions[bot],anthropics/claude-code#49356,commented_on_issue,2
github-actions[bot],anthropics/claude-code#49359,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49372,commented_on_issue,2
github-actions[bot],anthropics/claude-code#49379,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49389,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49397,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49400,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49401,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49407,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49413,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49420,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49422,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49423,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49424,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49429,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49437,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49450,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49455,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49475,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49483,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49487,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49498,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49502,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49503,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49505,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49509,commented_on_issue,2
github-actions[bot],anthropics/claude-code#49512,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49513,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49526,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49534,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49539,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49544,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49550,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49554,commented_on_issue,2
github-actions[bot],anthropics/claude-code#49556,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49566,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49573,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49574,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49577,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49583,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49587,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49588,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49594,commented_on_issue,2
github-actions[bot],anthropics/claude-code#49602,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49605,commented_on_issue,2
github-actions[bot],anthropics/claude-code#49614,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49625,commented_on_issue,1
github-actions[bot],anthropics/claude-code#49629,commented_on_issue,1
github-actions[bot],anthropics/claude-code#50567,commented_on_issue,1
github-actions[bot],anthropics/claude-code#50842,commented_on_issue,1
github-actions[bot],anthropics/claude-code#52325,commented_on_issue,1
github-actions[bot],anthropics/claude-code#5277,commented_on_issue,2
github-actions[bot],anthropics/claude-code#54314,commented_on_issue,1
github-actions[bot],anthropics/claude-code#56805,commented_on_issue,2
github-actions[bot],anthropics/claude-code#58033,commented_on_issue,1
github-actions[bot],anthropics/claude-code#58214,commented_on_issue,1
github-actions[bot],anthropics/claude-code#58390,commented_on_issue,1
github-actions[bot],anthropics/claude-code#58750,commented_on_issue,1
github-actions[bot],anthropics/claude-code#59248,commented_on_issue,1
github-actions[bot],anthropics/claude-code#59915,commented_on_issue,1
github-actions[bot],anthropics/claude-code#60133,commented_on_issue,1
github-actions[bot],anthropics/claude-code#60515,commented_on_issue,1
github-actions[bot],anthropics/claude-code#60601,commented_on_issue,1
github-actions[bot],anthropics/claude-code#60953,commented_on_issue,2
github-actions[bot],anthropics/claude-code#61007,commented_on_issue,2
github-actions[bot],anthropics/claude-code#61439,commented_on_issue,1
github-actions[bot],anthropics/claude-code#61923,commented_on_issue,1
github-actions[bot],anthropics/claude-code#61993,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62003,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62036,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62044,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62048,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62097,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62100,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62105,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62110,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62115,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62116,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62117,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62120,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62123,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62124,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62125,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62126,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62127,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62128,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62129,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62130,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62131,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62136,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62137,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62140,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62144,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62146,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62147,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62151,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62152,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62157,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62159,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62168,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62169,commented_on_issue,1
github-actions[bot],anthropics/claude-code#62171,commented_on_issue,1
github-actions[bot],openai/codex#10726,commented_on_issue,1
github-actions[bot],openai/codex#11014,commented_on_issue,1
github-actions[bot],openai/codex#12564,commented_on_issue,1
github-actions[bot],openai/codex#13478,commented_on_issue,1
github-actions[bot],openai/codex#13811,commented_on_issue,1
github-actions[bot],openai/codex#13852,commented_on_issue,1
github-actions[bot],openai/codex#13891,commented_on_issue,1
github-actions[bot],openai/codex#14025,commented_on_issue,1
github-actions[bot],openai/codex#14043,commented_on_issue,1
github-actions[bot],openai/codex#14223,commented_on_issue,1
github-actions[bot],openai/codex#14297,commented_on_issue,1
github-actions[bot],openai/codex#14338,commented_on_issue,1
github-actions[bot],openai/codex#14425,commented_on_issue,1
github-actions[bot],openai/codex#14519,commented_on_issue,1
github-actions[bot],openai/codex#15047,commented_on_issue,1
github-actions[bot],openai/codex#15413,commented_on_issue,1
github-actions[bot],openai/codex#15612,commented_on_issue,1
github-actions[bot],openai/codex#16052,commented_on_issue,1
github-actions[bot],openai/codex#16857,commented_on_issue,1
github-actions[bot],openai/codex#16872,commented_on_issue,1
github-actions[bot],openai/codex#16909,commented_on_issue,1
github-actions[bot],openai/codex#16994,commented_on_issue,1
github-actions[bot],openai/codex#17529,commented_on_issue,1
github-actions[bot],openai/codex#17540,commented_on_issue,1
github-actions[bot],openai/codex#18056,commented_on_issue,1
github-actions[bot],openai/codex#18259,commented_on_issue,1
github-actions[bot],openai/codex#18404,commented_on_issue,1
github-actions[bot],openai/codex#18450,commented_on_issue,1
github-actions[bot],openai/codex#18553,commented_on_issue,1
github-actions[bot],openai/codex#18960,commented_on_issue,1
github-actions[bot],openai/codex#18993,commented_on_issue,1
github-actions[bot],openai/codex#19262,commented_on_issue,1
github-actions[bot],openai/codex#19315,commented_on_issue,1
github-actions[bot],openai/codex#19390,commented_on_issue,1
github-actions[bot],openai/codex#19417,commented_on_issue,1
github-actions[bot],openai/codex#19563,commented_on_issue,1
github-actions[bot],openai/codex#19694,commented_on_issue,1
github-actions[bot],openai/codex#19747,commented_on_issue,1
github-actions[bot],openai/codex#19873,commented_on_issue,1
github-actions[bot],openai/codex#19925,commented_on_issue,1
github-actions[bot],openai/codex#20214,commented_on_issue,1
github-actions[bot],openai/codex#20517,commented_on_issue,1
github-actions[bot],openai/codex#20598,commented_on_issue,1
github-actions[bot],openai/codex#20725,commented_on_issue,1
github-actions[bot],openai/codex#20833,commented_on_issue,1
github-actions[bot],openai/codex#20841,commented_on_issue,1
github-actions[bot],openai/codex#20858,commented_on_issue,1
github-actions[bot],openai/codex#21128,commented_on_issue,1
github-actions[bot],openai/codex#21232,commented_on_issue,1
github-actions[bot],openai/codex#21299,commented_on_issue,1
github-actions[bot],openai/codex#21425,commented_on_issue,1
github-actions[bot],openai/codex#21501,commented_on_issue,1
github-actions[bot],openai/codex#21511,commented_on_issue,1
github-actions[bot],openai/codex#21579,commented_on_issue,1
github-actions[bot],openai/codex#21640,commented_on_issue,1
github-actions[bot],openai/codex#21865,commented_on_issue,1
github-actions[bot],openai/codex#21936,commented_on_issue,1
github-actions[bot],openai/codex#22050,commented_on_issue,1
github-actions[bot],openai/codex#22051,commented_on_issue,1
github-actions[bot],openai/codex#22079,commented_on_issue,1
github-actions[bot],openai/codex#22090,commented_on_issue,1
github-actions[bot],openai/codex#22132,commented_on_issue,1
github-actions[bot],openai/codex#22167,commented_on_issue,1
github-actions[bot],openai/codex#22220,commented_on_issue,1
github-actions[bot],openai/codex#22952,commented_on_issue,1
github-actions[bot],openai/codex#23015,commented_on_issue,1
github-actions[bot],openai/codex#23062,commented_on_issue,1
github-actions[bot],openai/codex#23102,commented_on_issue,1
github-actions[bot],openai/codex#23164,commented_on_issue,1
github-actions[bot],openai/codex#23195,commented_on_issue,1
github-actions[bot],openai/codex#23228,commented_on_issue,1
github-actions[bot],openai/codex#23245,commented_on_issue,1
github-actions[bot],openai/codex#23247,commented_on_issue,1
github-actions[bot],openai/codex#23289,commented_on_issue,1
github-actions[bot],openai/codex#23296,commented_on_issue,1
github-actions[bot],openai/codex#23339,commented_on_issue,1
github-actions[bot],openai/codex#23381,commented_on_issue,1
github-actions[bot],openai/codex#23403,commented_on_issue,1
github-actions[bot],openai/codex#23469,commented_on_issue,1
github-actions[bot],openai/codex#23480,commented_on_issue,1
github-actions[bot],openai/codex#23589,commented_on_issue,1
github-actions[bot],openai/codex#23672,commented_on_issue,1
github-actions[bot],openai/codex#23694,commented_on_issue,1
github-actions[bot],openai/codex#23711,commented_on_issue,1
github-actions[bot],openai/codex#23713,commented_on_issue,1
github-actions[bot],openai/codex#23740,commented_on_issue,1
github-actions[bot],openai/codex#23777,commented_on_issue,1
github-actions[bot],openai/codex#23782,commented_on_issue,1
github-actions[bot],openai/codex#23794,commented_on_issue,1
github-actions[bot],openai/codex#23803,commented_on_issue,1
github-actions[bot],openai/codex#23811,commented_on_issue,1
github-actions[bot],openai/codex#23848,commented_on_issue,1
github-actions[bot],openai/codex#23865,commented_on_issue,1
github-actions[bot],openai/codex#23923,commented_on_issue,1
github-actions[bot],openai/codex#23930,commented_on_issue,1
github-actions[bot],openai/codex#23946,commented_on_issue,1
github-actions[bot],openai/codex#23984,commented_on_issue,1
github-actions[bot],openai/codex#23990,commented_on_issue,1
github-actions[bot],openai/codex#23999,commented_on_issue,1
github-actions[bot],openai/codex#24002,commented_on_issue,1
github-actions[bot],openai/codex#24015,commented_on_issue,1
github-actions[bot],openai/codex#24027,commented_on_issue,1
github-actions[bot],openai/codex#24031,commented_on_issue,1
github-actions[bot],openai/codex#24040,commented_on_issue,1
github-actions[bot],openai/codex#24048,commented_on_issue,1
github-actions[bot],openai/codex#24050,commented_on_issue,1
github-actions[bot],openai/codex#24056,commented_on_issue,1
github-actions[bot],openai/codex#24065,commented_on_issue,1
github-actions[bot],openai/codex#24074,commented_on_issue,1
github-actions[bot],openai/codex#24086,commented_on_issue,1
github-actions[bot],openai/codex#24100,commented_on_issue,1
github-actions[bot],openai/codex#24133,commented_on_issue,1
github-actions[bot],openai/codex#24168,commented_on_issue,1
github-actions[bot],openai/codex#24178,commented_on_issue,1
github-actions[bot],openai/codex#24179,commented_on_issue,1
github-actions[bot],openai/codex#24183,commented_on_issue,1
github-actions[bot],openai/codex#24184,commented_on_issue,1
github-actions[bot],openai/codex#24185,commented_on_issue,1
github-actions[bot],openai/codex#24191,commented_on_issue,1
github-actions[bot],openai/codex#24192,commented_on_issue,1
github-actions[bot],openai/codex#24194,commented_on_issue,1
github-actions[bot],openai/codex#24197,commented_on_issue,1
github-actions[bot],openai/codex#24198,commented_on_issue,1
github-actions[bot],openai/codex#24199,commented_on_issue,1
github-actions[bot],openai/codex#24201,commented_on_issue,1
github-actions[bot],openai/codex#24206,commented_on_issue,1
github-actions[bot],openai/codex#24212,commented_on_issue,1
github-actions[bot],openai/codex#24219,commented_on_issue,1
github-actions[bot],openai/codex#24222,commented_on_issue,1
github-actions[bot],openai/codex#24224,commented_on_issue,1
github-actions[bot],openai/codex#24225,commented_on_issue,1
github-actions[bot],openai/codex#24228,commented_on_issue,1
github-actions[bot],openai/codex#24230,commented_on_issue,1
github-actions[bot],openai/codex#24232,commented_on_issue,1
github-actions[bot],openai/codex#24235,commented_on_issue,1
github-actions[bot],openai/codex#24236,commented_on_issue,1
github-actions[bot],openai/codex#24237,commented_on_issue,1
github-actions[bot],openai/codex#24241,commented_on_issue,1
github-actions[bot],openai/codex#24244,commented_on_issue,1
github-actions[bot],openai/codex#24245,commented_on_issue,1
github-actions[bot],openai/codex#24246,commented_on_issue,1
github-actions[bot],openai/codex#24247,commented_on_issue,1
github-actions[bot],openai/codex#24248,commented_on_issue,1
github-actions[bot],openai/codex#24251,commented_on_issue,1
github-actions[bot],openai/codex#24253,commented_on_issue,1
github-actions[bot],openai/codex#24256,commented_on_issue,1
github-actions[bot],openai/codex#24259,commented_on_issue,1
github-actions[bot],openai/codex#24260,commented_on_issue,1
github-actions[bot],openai/codex#24263,commented_on_issue,1
github-actions[bot],openai/codex#24264,commented_on_issue,1
github-actions[bot],openai/codex#24268,commented_on_issue,1
github-actions[bot],openai/codex#24269,commented_on_issue,1
github-actions[bot],openai/codex#24270,commented_on_issue,1
github-actions[bot],openai/codex#24271,commented_on_issue,1
github-actions[bot],openai/codex#24272,commented_on_issue,1
github-actions[bot],openai/codex#24274,commented_on_issue,1
github-actions[bot],openai/codex#24275,commented_on_issue,1
github-actions[bot],openai/codex#24277,commented_on_issue,1
github-actions[bot],openai/codex#24279,commented_on_issue,1
github-actions[bot],openai/codex#24280,commented_on_issue,1
github-actions[bot],openai/codex#24281,commented_on_issue,1
github-actions[bot],openai/codex#24282,commented_on_issue,1
github-actions[bot],openai/codex#24283,commented_on_issue,1
github-actions[bot],openai/codex#24284,commented_on_issue,1
github-actions[bot],openai/codex#24287,commented_on_issue,1
github-actions[bot],openai/codex#24288,commented_on_issue,1
github-actions[bot],openai/codex#24289,commented_on_issue,1
github-actions[bot],openai/codex#24290,commented_on_issue,1
github-actions[bot],openai/codex#24291,commented_on_issue,1
github-actions[bot],openai/codex#24292,commented_on_issue,1
github-actions[bot],openai/codex#24294,commented_on_issue,1
github-actions[bot],openai/codex#24295,commented_on_issue,1
github-actions[bot],openai/codex#24296,commented_on_issue,1
github-actions[bot],openai/codex#24297,commented_on_issue,1
github-actions[bot],openai/codex#24299,commented_on_issue,1
github-actions[bot],openai/codex#24300,commented_on_issue,1
github-actions[bot],openai/codex#24301,commented_on_issue,1
github-actions[bot],openai/codex#24306,commented_on_issue,1
github-actions[bot],openai/codex#24309,commented_on_issue,1
github-actions[bot],openai/codex#24310,commented_on_issue,1
github-actions[bot],openai/codex#24312,commented_on_issue,1
github-actions[bot],openai/codex#24313,commented_on_issue,1
github-actions[bot],openai/codex#24316,commented_on_issue,1
github-actions[bot],openai/codex#24318,commented_on_issue,1
github-actions[bot],openai/codex#24319,commented_on_issue,1
github-actions[bot],openai/codex#24323,commented_on_issue,1
github-actions[bot],openai/codex#24326,commented_on_issue,1
github-actions[bot],openai/codex#24328,commented_on_issue,1
github-actions[bot],openai/codex#24329,commented_on_issue,1
github-actions[bot],openai/codex#24330,commented_on_issue,1
github-actions[bot],openai/codex#24331,commented_on_issue,1
github-actions[bot],openai/codex#24332,commented_on_issue,1
github-actions[bot],openai/codex#24333,commented_on_issue,1
github-actions[bot],openai/codex#24334,commented_on_issue,1
github-actions[bot],openai/codex#24335,commented_on_issue,1
github-actions[bot],openai/codex#24336,commented_on_issue,1
github-actions[bot],openai/codex#24337,commented_on_issue,1
github-actions[bot],openai/codex#24338,commented_on_issue,1
github-actions[bot],openai/codex#24339,commented_on_issue,1
github-actions[bot],openai/codex#24341,commented_on_issue,1
github-actions[bot],openai/codex#24342,commented_on_issue,1
github-actions[bot],openai/codex#24343,commented_on_issue,1
github-actions[bot],openai/codex#24344,commented_on_issue,1
github-actions[bot],openai/codex#24345,commented_on_issue,1
github-actions[bot],openai/codex#24347,commented_on_issue,1
github-actions[bot],openai/codex#24348,commented_on_issue,1
github-actions[bot],openai/codex#24349,commented_on_issue,1
github-actions[bot],openai/codex#24355,commented_on_issue,1
github-actions[bot],openai/codex#24357,commented_on_issue,1
github-actions[bot],openai/codex#24359,commented_on_issue,1
github-actions[bot],openai/codex#24360,commented_on_issue,1
github-actions[bot],openai/codex#24361,commented_on_issue,1
github-actions[bot],openai/codex#24363,commented_on_issue,1
github-actions[bot],openai/codex#24364,commented_on_issue,1
github-actions[bot],openai/codex#24365,commented_on_issue,1
github-actions[bot],openai/codex#24366,commented_on_issue,1
github-actions[bot],openai/codex#24372,commented_on_issue,1
github-actions[bot],openai/codex#24373,commented_on_issue,1
github-actions[bot],openai/codex#24375,commented_on_issue,1
github-actions[bot],openai/codex#24377,commented_on_issue,1
github-actions[bot],openai/codex#24378,commented_on_issue,1
github-actions[bot],openai/codex#24379,commented_on_issue,1
github-actions[bot],openai/codex#24381,commented_on_issue,1
github-actions[bot],openai/codex#24384,commented_on_issue,1
github-actions[bot],openai/codex#24385,commented_on_issue,1
github-actions[bot],openai/codex#24386,commented_on_issue,1
github-actions[bot],openai/codex#24388,commented_on_issue,1
github-actions[bot],openai/codex#24389,commented_on_issue,1
github-actions[bot],openai/codex#24390,commented_on_issue,1
github-actions[bot],openai/codex#24391,commented_on_issue,1
github-actions[bot],openai/codex#24392,commented_on_issue,1
github-actions[bot],openai/codex#24394,commented_on_issue,1
github-actions[bot],openai/codex#24396,commented_on_issue,1
github-actions[bot],openai/codex#24397,commented_on_issue,1
github-actions[bot],openai/codex#24398,commented_on_issue,1
github-actions[bot],openai/codex#24402,commented_on_issue,1
github-actions[bot],openai/codex#24403,commented_on_issue,1
github-actions[bot],openai/codex#24404,commented_on_issue,1
github-actions[bot],openai/codex#24406,commented_on_issue,1
github-actions[bot],openai/codex#24407,commented_on_issue,1
github-actions[bot],openai/codex#24408,commented_on_issue,1
github-actions[bot],openai/codex#24409,commented_on_issue,1
github-actions[bot],openai/codex#24410,commented_on_issue,1
github-actions[bot],openai/codex#24412,commented_on_issue,1
github-actions[bot],openai/codex#24414,commented_on_issue,1
github-actions[bot],openai/codex#24415,commented_on_issue,1
github-actions[bot],openai/codex#24416,commented_on_issue,1
github-actions[bot],openai/codex#24417,commented_on_issue,1
github-actions[bot],openai/codex#24419,commented_on_issue,1
github-actions[bot],openai/codex#24421,commented_on_issue,1
github-actions[bot],openai/codex#24422,commented_on_issue,1
github-actions[bot],openai/codex#24423,commented_on_issue,1
github-actions[bot],openai/codex#24424,commented_on_issue,1
github-actions[bot],openai/codex#24425,commented_on_issue,1
github-actions[bot],openai/codex#24426,commented_on_issue,1
github-actions[bot],openai/codex#6020,commented_on_issue,1
github-actions[bot],openai/codex#7071,commented_on_issue,1
github-actions[bot],openai/codex#8310,commented_on_issue,1
github-actions[bot],openai/codex#9418,commented_on_issue,1
github-actions[bot],openai/codex#9544,commented_on_issue,1
giuliohome,anthropics/claude-code#62165,opened_issue,1
gjain-7,anthropics/claude-code#29922,commented_on_issue,1
glennfaison,microsoft/vscode-copilot-release#14049,opened_issue,1
glyphsharie,microsoft/vscode-copilot-release#7640,commented_on_issue,1
gmegh,anthropics/claude-code#37323,commented_on_issue,1
gmetzker-4c,openai/codex#10599,commented_on_issue,1
gmrash,openai/codex#24275,opened_issue,1
gmvarun24,anthropics/claude-code#17432,commented_on_issue,1
gndk,openai/codex#24094,commented_on_issue,2
go-forwrd,anthropics/claude-code#27302,commented_on_issue,1
gomdobi,openai/codex#23589,commented_on_issue,1
gomisha,openai/codex#24015,commented_on_issue,1
gomisha,openai/codex#24272,commented_on_issue,1
gonewx,microsoft/vscode-copilot-release#991,commented_on_issue,1
gongqij,openai/codex#18341,commented_on_issue,2
good1uck,microsoft/vscode-copilot-release#14123,opened_issue,1
goyalayus,openai/codex#24343,commented_on_issue,1
goyalayus,openai/codex#24343,opened_issue,1
gpeal,openai/codex#6020,commented_on_issue,6
gpk00,anthropics/claude-code#62121,opened_issue,1
granthowie,anthropics/claude-code#27302,commented_on_issue,1
grantusmaximus,openai/codex#16994,commented_on_issue,1
grantusmaximus,openai/codex#20517,commented_on_issue,1
gravity-clms,openai/codex#22700,commented_on_issue,1
greatcorrectandglory,openai/codex#9544,commented_on_issue,1
grechman,anthropics/claude-code#49554,opened_issue,1
greenjarrod-dev,anthropics/claude-code#29047,commented_on_issue,1
gregce,microsoft/vscode-copilot-release#3751,commented_on_issue,1
gregmarkowitz-gif,anthropics/claude-code#37451,commented_on_issue,1
grflooring,anthropics/claude-code#27302,commented_on_issue,1
grimlor,microsoft/vscode-copilot-release#13900,commented_on_issue,2
gritsev,openai/codex#24302,opened_issue,1
grizzithal,openai/codex#24287,commented_on_issue,1
grossmannmartin,anthropics/claude-code#49108,opened_issue,1
grzegorznowak,openai/codex#9508,commented_on_issue,2
gsbdiver,anthropics/claude-code#27302,commented_on_issue,1
gsingal,openai/codex#24135,opened_issue,1
gspNadesico,openai/codex#13018,commented_on_issue,1
gsusI,microsoft/vscode-copilot-release#6778,commented_on_issue,7
gsusI,microsoft/vscode-copilot-release#6778,opened_issue,1
gsusI,openai/codex#14860,commented_on_issue,1
gsusI,openai/codex#9508,commented_on_issue,7
gt-player,openai/codex#9544,commented_on_issue,1
gtapps,anthropics/claude-code#61581,commented_on_issue,1
gtapps,anthropics/claude-code#61581,opened_issue,1
guidedways,openai/codex#14425,opened_issue,1
guidedways,openai/codex#22787,commented_on_issue,2
guidedways,openai/codex#22787,opened_issue,1
guidedways,openai/codex#24359,opened_issue,1
guillaume-mueller,microsoft/vscode-copilot-release#624,commented_on_issue,1
guimo-dev,microsoft/vscode-copilot-release#6037,commented_on_issue,2
guimo-dev,microsoft/vscode-copilot-release#6037,opened_issue,1
guneyurtlu,microsoft/vscode-copilot-release#991,commented_on_issue,1
gurucodersro,anthropics/claude-code#5277,commented_on_issue,1
gurusura,anthropics/claude-code#44232,commented_on_issue,1
gurusura,anthropics/claude-code#44232,opened_issue,1
gusaidler,openai/codex#11626,commented_on_issue,1
gusmartinuk,anthropics/claude-code#62173,opened_issue,1
guyronhuji,anthropics/claude-code#27302,commented_on_issue,1
gvelesandro,openai/codex#8310,commented_on_issue,1
gx-55,anthropics/claude-code#27302,commented_on_issue,1
gydx6,openai/codex#21128,commented_on_issue,1
gyf1214,openai/codex#7071,commented_on_issue,1
h-network,anthropics/claude-code#24189,commented_on_issue,1
h0lybyte,openai/codex#16857,commented_on_issue,1
h2businesssystems,microsoft/vscode-copilot-release#12326,commented_on_issue,1
h2stein,microsoft/vscode-copilot-release#1378,commented_on_issue,1
hadrianWang,openai/codex#8745,commented_on_issue,1
haibindev,openai/codex#9544,commented_on_issue,1
haikalpribadi,anthropics/claude-code#37951,commented_on_issue,1
haikalpribadi,anthropics/claude-code#38335,commented_on_issue,1
halilozel1903,openai/codex#19417,commented_on_issue,1
hamzarabi3,anthropics/claude-code#61415,commented_on_issue,1
hanan-bhatti,microsoft/vscode-copilot-release#14078,opened_issue,1
handleui,openai/codex#6020,commented_on_issue,1
hanityx,openai/codex#13018,commented_on_issue,1
hanityx,openai/codex#8784,commented_on_issue,1
hankmika,openai/codex#23195,commented_on_issue,1
hannahmckeand,anthropics/claude-code#30861,commented_on_issue,1
hanrw,anthropics/claude-code#38335,commented_on_issue,1
hans-engstad,microsoft/vscode-copilot-release#14097,commented_on_issue,1
hans-engstad,microsoft/vscode-copilot-release#14097,opened_issue,1
hans43564334-pixel,openai/codex#23062,commented_on_issue,1
haoling,anthropics/claude-code#27302,commented_on_issue,1
haooxia,microsoft/vscode-copilot-release#14053,commented_on_issue,1
harish-hv,anthropics/claude-code#27302,commented_on_issue,1
harristechpartners,anthropics/claude-code#47118,opened_issue,1
harshanal,anthropics/claude-code#29047,commented_on_issue,1
harshit97,openai/codex#10867,commented_on_issue,1
harshitrathod1,anthropics/claude-code#17432,commented_on_issue,1
harshmann10,microsoft/vscode-copilot-release#7518,commented_on_issue,1
hashirmuhammadh,microsoft/vscode-copilot-release#991,commented_on_issue,1
hatab2010,openai/codex#18450,commented_on_issue,1
havengg,openai/codex#24403,commented_on_issue,1
havengg,openai/codex#24403,opened_issue,1
hawkticehurst,microsoft/vscode-copilot-release#7606,commented_on_issue,1
hawra,anthropics/claude-code#40283,commented_on_issue,4
haydenk,anthropics/claude-code#12705,commented_on_issue,1
haymovie,anthropics/claude-code#47575,opened_issue,1
haymovie,anthropics/claude-code#47576,opened_issue,1
hb5813,openai/codex#18960,commented_on_issue,1
hbo30,openai/codex#24377,opened_issue,1
heather-digioh,anthropics/claude-code#28729,commented_on_issue,1
hediet,microsoft/vscode-copilot-release#11969,commented_on_issue,1
hediet,microsoft/vscode-copilot-release#9264,commented_on_issue,1
hedleyroos,microsoft/vscode-copilot-release#3076,commented_on_issue,1
heelee912,openai/codex#24218,commented_on_issue,1
heelee912,openai/codex#24218,opened_issue,1
hefwilliams,anthropics/claude-code#62111,opened_issue,1
hekaplex,anthropics/claude-code#40601,opened_issue,1
hellojinwoo,microsoft/vscode-copilot-release#6778,commented_on_issue,2
hemantjindal,openai/codex#22352,commented_on_issue,1
hemantpandey17,anthropics/claude-code#17432,commented_on_issue,1
hendryyeh,openai/codex#24177,commented_on_issue,1
henrikaskj,microsoft/vscode-copilot-release#624,commented_on_issue,1
